order,mod,packageId,defName,label,kind,techLevel,marketValue,parent,categories,research,file
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_PilotCockpit,pilot cockpit,item,(none),,GravshipComponentBase,BuildingsMisc,BasicGravtech,1.6\Defs\ThingDefs_Buildings\Buildings_GravshipSteering.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_PilotBridge,pilot bridge,item,(none),,GravshipComponentBase,BuildingsMisc,AdvancedGravtech,1.6\Defs\ThingDefs_Buildings\Buildings_GravshipSteering.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_CopilotConsole,copilot console,item,(none),,GravshipComponentBase,BuildingsMisc,AdvancedGravtech,1.6\Defs\ThingDefs_Buildings\Buildings_GravshipSteering.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_SmallHeatsink,small heatsink,parent:VGE_BaseHeatsink,(none),,VGE_BaseHeatsink,,BasicGravtech,1.6\Defs\ThingDefs_Buildings\Buildings_HeatDissipation.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_LargeHeatsink,large heatsink,parent:VGE_BaseHeatsink,(none),,VGE_BaseHeatsink,,VGE_HeatDissipation,1.6\Defs\ThingDefs_Buildings\Buildings_HeatDissipation.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_GravheatAbsorber,gravheat absorber,parent:VGE_BaseGravheatBuilding,(none),,VGE_BaseGravheatBuilding,,VGE_HeatDissipation,1.6\Defs\ThingDefs_Buildings\Buildings_HeatDissipation.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_EngineeringConsole,engineering console,building,(none),,BuildingBase,,StandardGravtech,1.6\Defs\ThingDefs_Buildings\Buildings_Maintenance.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_MassDriver,mass driver,building,(none),,VGE_MechTurretBase,,,1.6\Defs\ThingDefs_Buildings\Buildings_MechStructures.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_Gun_MassDriver,mass driver,weapon,(none),,BaseWeaponTurret,,,1.6\Defs\ThingDefs_Buildings\Buildings_MechStructures.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_Bullet_MassDriver,mass driver shot,projectile,(none),,BaseBullet,,,1.6\Defs\ThingDefs_Buildings\Buildings_MechStructures.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_HeavyChargeAnnihilator,heavy charge annihilator,building,(none),,VGE_MechTurretBase,,,1.6\Defs\ThingDefs_Buildings\Buildings_MechStructures.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_Gun_HeavyChargeAnnihilator,heavy charge annihilator,weapon,(none),,BaseWeaponTurret,,,1.6\Defs\ThingDefs_Buildings\Buildings_MechStructures.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_MechanoidGravEngine,mechanoid grav engine,building,(none),,VGE_MechStructureBase,,,1.6\Defs\ThingDefs_Buildings\Buildings_MechStructures.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_LargeMechanoidThruster,large mechanoid thruster,building,(none),,VGE_MechStructureBase,,,1.6\Defs\ThingDefs_Buildings\Buildings_MechStructures.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_MechanoidResourceProcessor,resource processor,building,(none),,VGE_MechStructureBase,,,1.6\Defs\ThingDefs_Buildings\Buildings_MechStructures.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_MechanoidPodLauncher,mechanoid pod launcher,building,(none),,VGE_MechStructureBase,,,1.6\Defs\ThingDefs_Buildings\Buildings_MechStructures.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_MechanoidTempShield,mechanoid temp shield,building,(none),,VGE_MechStructureBase,,,1.6\Defs\ThingDefs_Buildings\Buildings_MechStructures.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_MechanoidAstrofuelNode,astrofuel node,building,(none),,VGE_MechStructureBase,,,1.6\Defs\ThingDefs_Buildings\Buildings_MechStructures.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_Compressed_Vacstone,compressed vacstone,building,(none),,UglyRockBase,,,1.6\Defs\ThingDefs_Buildings\Buildings_Natural.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_Compressed_Steel,compressed steel,building,(none),,RockBase,,,1.6\Defs\ThingDefs_Buildings\Buildings_Natural.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_Compressed_Silver,compressed silver ore,building,(none),,RockBase,,,1.6\Defs\ThingDefs_Buildings\Buildings_Natural.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_Compressed_Gold,compressed gold ore,building,(none),,RockBase,,,1.6\Defs\ThingDefs_Buildings\Buildings_Natural.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_Compressed_Uranium,compressed uranium ore,building,(none),,RockBase,,,1.6\Defs\ThingDefs_Buildings\Buildings_Natural.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_Compressed_Plasteel,compressed plasteel,building,(none),,RockBase,,,1.6\Defs\ThingDefs_Buildings\Buildings_Natural.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_Compressed_Jade,compressed jade,building,(none),,RockBase,,,1.6\Defs\ThingDefs_Buildings\Buildings_Natural.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_GravcorePowerCoil,gravcore power coil,item,(none),,GravshipComponentBase,BuildingsMisc,AdvancedGravtech,1.6\Defs\ThingDefs_Buildings\Buildings_Power.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_GravshipCapacitor,gravship capacitor,building,(none),,GravshipComponentBase,BuildingsMisc,VGE_GravshipPower,1.6\Defs\ThingDefs_Buildings\Buildings_Power.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_SolarPanelling,solar panelling,building,(none),,GravshipComponentBase,BuildingsMisc,VGE_GravshipPower,1.6\Defs\ThingDefs_Buildings\Buildings_Power.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_GravtechConsole,gravtech console,item,(none),,GravshipComponentBase,BuildingsMisc,StandardGravtech,1.6\Defs\ThingDefs_Buildings\Buildings_Research.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_GravshipBlackBox,gravship black box,item,(none),,GravshipComponentBase,BuildingsMisc,,1.6\Defs\ThingDefs_Buildings\Buildings_Research.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_FlightComputer,flight computer,item,(none),,GravshipComponentBase,BuildingsMisc,,1.6\Defs\ThingDefs_Buildings\Buildings_Research.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_CompactResearchBench,compact research bench,building,(none),,BenchBase,BuildingsProduction,MicroelectronicsBasics;VGE_CompactWorkspaces,1.6\Defs\ThingDefs_Buildings\Buildings_Research.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_CompactMultiAnalyzer,compact multi-analyzer,building,(none),,BuildingBase,BuildingsMisc,MultiAnalyzer;VGE_CompactWorkspaces,1.6\Defs\ThingDefs_Buildings\Buildings_Research.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_GravshipScannerCluster,gravship scanner cluster,building,(none),,BuildingBase,,AdvancedGravtech,1.6\Defs\ThingDefs_Buildings\Buildings_Scanner.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_GravshipStructuralBeam,gravship structural beam,building,(none),,Wall,,StandardGravtech,1.6\Defs\ThingDefs_Buildings\Buildings_StructuralBeam.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_GunnerSubpersonaCore,gunner subpersona core,item,(none),,GravshipComponentBase,BuildingsMisc,,1.6\Defs\ThingDefs_Buildings\Buildings_Uncraftables.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_MaintenanceHub,maintenance hub,item,(none),,GravshipComponentBase,BuildingsMisc,,1.6\Defs\ThingDefs_Buildings\Buildings_Uncraftables.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_CapacitorHarmonizer,capacitor harmonizer,item,(none),,GravshipComponentBase,BuildingsMisc,,1.6\Defs\ThingDefs_Buildings\Buildings_Uncraftables.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_Gravlift,gravlift,item,(none),,GravshipComponentBase,BuildingsMisc,,1.6\Defs\ThingDefs_Buildings\Buildings_Uncraftables.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_VacBarrierDouble,vac barrier (2x1),building,(none),,VGE_VacBarrierMultiCellBase,,OrbitalTech,1.6\Defs\ThingDefs_Buildings\Buildings_VacBarriers.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_VacBarrierTriple,vac barrier (3x1),building,(none),,VGE_VacBarrierMultiCellBase,,OrbitalTech,1.6\Defs\ThingDefs_Buildings\Buildings_VacBarriers.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_VacBarrierQuintuple,vac barrier (5x1),building,(none),,VGE_VacBarrierMultiCellBase,,OrbitalTech,1.6\Defs\ThingDefs_Buildings\Buildings_VacBarriers.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_VacCheckpoint,vac checkpoint,building,(none),,DoorBase,,,1.6\Defs\ThingDefs_Buildings\Buildings_VacCheckpoint.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_OxygenCanister,oxygen canister,item,(none),0.4,ResourceBase,Manufactured,,1.6\Defs\ThingDefs_Item\Items_Resource_Manufactured.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_Astrofuel,astrofuel,item,(none),6,ResourceBase,Manufactured,,1.6\Defs\ThingDefs_Item\Items_Resource_Manufactured.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_Oxyalgae,oxyalgae,food/drug,(none),0.2,RoughPlantBase,Foods,,1.6\Defs\ThingDefs_Item\Items_Resource_RawPlant.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_Apparel_OxygenPack,oxygen pack,apparel,Industrial,,ApparelNoQualityBase,ApparelUtility,VGE_OxygenNetwork,1.6\Defs\ThingDefs_Misc\Apparel_Packs.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_Filth_Astrofuel,astrofuel puddle,parent:BaseFilth,(none),,BaseFilth,,,1.6\Defs\ThingDefs_Misc\Filth_Various.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_Filth_DamagedSubstructure,damaged substructure debris,parent:BaseFilth,(none),,BaseFilth,,,1.6\Defs\ThingDefs_Misc\Filth_Various.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_GaussSmoke,Mote,mote,(none),,MoteBase,,,1.6\Defs\ThingDefs_Misc\Motes.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_SmallDebris,small debris,projectile,(none),,VGE_SpaceDebrisBase,,,1.6\Defs\ThingDefs_Misc\Things_Space.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_MediumDebris,medium debris,projectile,(none),,VGE_SpaceDebrisBase,,,1.6\Defs\ThingDefs_Misc\Things_Space.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_LargeDebris,large debris,projectile,(none),,VGE_SpaceDebrisBase,,,1.6\Defs\ThingDefs_Misc\Things_Space.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_SmallAsteroid_Projectile,small asteroid,projectile,(none),,VGE_AsteroidBase,,,1.6\Defs\ThingDefs_Misc\Things_Space.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_MediumAsteroid,medium asteroid,projectile,(none),,VGE_AsteroidBase,,,1.6\Defs\ThingDefs_Misc\Things_Space.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_LargeAsteroid,large asteroid,projectile,(none),,VGE_AsteroidBase,,,1.6\Defs\ThingDefs_Misc\Things_Space.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_Astrofire,astrofire,other,(none),,,,,1.6\Defs\ThingDefs_Misc\Things_Special.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_AstrofireSpark,astrofire spark,projectile,(none),,,,,1.6\Defs\ThingDefs_Misc\Things_Special.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_LandingStructure,landing structure,parent:EtherealThingBase,(none),,EtherealThingBase,,,1.6\Defs\ThingDefs_Misc\Things_Special.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_MassLance,mass lance,weapon,Spacer,900,BaseGunWithQuality,WeaponsRanged,,1.6\Defs\ThingDefs_Misc\Weapons\RangedMechanoid.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_RocketswarmPod,rocketswarm pod,weapon,Spacer,430,BaseGunWithQuality,WeaponsRanged,,1.6\Defs\ThingDefs_Misc\Weapons\RangedMechanoid.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_OxyalgaePlant,oxyalgae plant,plant,(none),,PlantBase,Plants,,1.6\Defs\ThingDefs_Plants\Plants_Cultivated_Farm.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_Astropede,astropede,pawn,(none),1350,MechCentipede,,,1.6\Defs\ThingDefs_RacesMechanoids\Races_Astropede.xml
45,Vanilla Gravship Expanded - Chapter 1,vanillaexpanded.gravship,VGE_Hunter,hunter,pawn,(none),1200,BaseMechanoid,,,1.6\Defs\ThingDefs_RacesMechanoids\Races_Hunter.xml
46,GravTech,als.gravtech,GravShieldPsychic,grav shield,parent:EtherealThingBase,(none),,EtherealThingBase,,,1.6\Defs\Ability_GT.xml
46,GravTech,als.gravtech,GravInvisibility_Mote,Mote,mote,(none),,MoteGlowDistorted,,,1.6\Defs\Hediff_GT.xml
46,GravTech,als.gravtech,AdvShip_ComputerCore,advanced gravship computer core,building,(none),15000,GravshipComponentBase,BuildingsMisc,AdvShipParts,1.6\Defs\ThingDefs_Buildings\AdvShip_ComputerCore.xml
46,GravTech,als.gravtech,AdvShip_GravChemfuelTank,grav chemfuel tank,item,(none),3500,FuelTankBase,BuildingsMisc,GravTuning,1.6\Defs\ThingDefs_Buildings\AdvShip_GravChemfuelTank.xml
46,GravTech,als.gravtech,AdvShip_GravReactor,The Singularity Reactor,building,(none),25000,BuildingBase,,BlackHole_GT,1.6\Defs\ThingDefs_Buildings\AdvShip_GravReactor.xml
46,GravTech,als.gravtech,GravReactorExplosionHuge,,parent:EtherealThingBase,(none),,EtherealThingBase,,,1.6\Defs\ThingDefs_Buildings\AdvShip_GravReactor.xml
46,GravTech,als.gravtech,GravReactorExplosionBig,,parent:EtherealThingBase,(none),,EtherealThingBase,,,1.6\Defs\ThingDefs_Buildings\AdvShip_GravReactor.xml
46,GravTech,als.gravtech,GravReactorExplosionSmall,,parent:EtherealThingBase,(none),,EtherealThingBase,,,1.6\Defs\ThingDefs_Buildings\AdvShip_GravReactor.xml
46,GravTech,als.gravtech,GravCraterLarge,big crack,parent:BaseFilth,(none),,BaseFilth,,,1.6\Defs\ThingDefs_Buildings\AdvShip_GravReactor.xml
46,GravTech,als.gravtech,GravCrackFilth,crack,parent:BaseFilth,(none),,BaseFilth,,,1.6\Defs\ThingDefs_Buildings\AdvShip_GravReactor.xml
46,GravTech,als.gravtech,AdvShip_GravThruster,advanced gravship thruster,building,(none),6000,BuildingBase,,ShipEngine;GravEngineBuild,1.6\Defs\ThingDefs_Buildings\AdvShip_GravThruster.xml
46,GravTech,als.gravtech,AdvShip_ShieldGenerator,advanced shield generator,item,(none),,GravshipComponentBase,BuildingsMisc,GravWeapon;GravEngineBuild,1.6\Defs\ThingDefs_Buildings\AdvShip_ShieldGenerator.xml
46,GravTech,als.gravtech,AdvShip_TimeFasterPod,time acceleration pod,building,(none),4000,BuildingBase,BuildingsFurniture,HospitalBed;ShipCryptosleep;GravTuning,1.6\Defs\ThingDefs_Buildings\AdvShip_TimeFasterPod.xml
46,GravTech,als.gravtech,AsteroidCollector,asteroid collector,building,(none),3000,BuildingBase,BuildingsSpecial,AdvancedGravtech,1.6\Defs\ThingDefs_Buildings\AsteroidСollector_GT.xml
46,GravTech,als.gravtech,AsteroidsCollectMote,Mote,mote,(none),,MoteBase,,,1.6\Defs\ThingDefs_Buildings\AsteroidСollector_GT.xml
46,GravTech,als.gravtech,BigVacBarrier,big vac barrier,building,(none),,DoorBase,,OrbitalTech,1.6\Defs\ThingDefs_Buildings\BigVacBarrier_GT.xml
46,GravTech,als.gravtech,GravBattery,gravcore battery,building,(none),1600,BuildingBase,,Batteries;AdvancedGravtech,1.6\Defs\ThingDefs_Buildings\GravBattery_GT.xml
46,GravTech,als.gravtech,GravCapsule_GT,grav capsule,building,(none),,BuildingBase,,,1.6\Defs\ThingDefs_Buildings\GravCapsule_GT.xml
46,GravTech,als.gravtech,ActiveGravCapsule,drop pod,parent:ActiveDropPod,(none),,ActiveDropPod,,,1.6\Defs\ThingDefs_Buildings\GravCapsule_GT.xml
46,GravTech,als.gravtech,GravCapsuleLeaving,grav capsule (leaving),parent:DropPodLeaving,(none),,DropPodLeaving,,,1.6\Defs\ThingDefs_Buildings\GravCapsule_GT.xml
46,GravTech,als.gravtech,GravCapsuleIncoming,grav capsule (incoming),parent:DropPodIncoming,(none),,DropPodIncoming,,,1.6\Defs\ThingDefs_Buildings\GravCapsule_GT.xml
46,GravTech,als.gravtech,GravChemreactor_GT,grav chemreactor,building,(none),3000,BuildingBase,BuildingsSpecial,GravTuning,1.6\Defs\ThingDefs_Buildings\GravChemreactor_GT.xml
46,GravTech,als.gravtech,GravFieldPylon,grav field pylon,building,(none),2500,GravshipComponentBase,BuildingsMisc,StandardGravtech,1.6\Defs\ThingDefs_Buildings\GravFieldPylon_GT.xml
46,GravTech,als.gravtech,GravForge,grav forge,building,(none),,BenchBase,BuildingsProduction,GravForge,1.6\Defs\ThingDefs_Buildings\GravForge_GT.xml
46,GravTech,als.gravtech,Turret_GravBlaster,grav blaster turret,building,(none),3000,BuildingBase,,GravWeapon;HeavyTurrets,1.6\Defs\ThingDefs_Buildings\Turrets_GT.xml
46,GravTech,als.gravtech,Gun_GravBlasterTurret,Heavy grav blaster,weapon,(none),,BaseWeaponTurret,,,1.6\Defs\ThingDefs_Buildings\Turrets_GT.xml
46,GravTech,als.gravtech,Bullet_GravBlastTurret,bullet Grav blast,projectile,(none),,BaseBullet,,,1.6\Defs\ThingDefs_Buildings\Turrets_GT.xml
46,GravTech,als.gravtech,Turret_BeamRepeater,beam repeater turret,building,(none),1500,BuildingBase,BuildingsSecurity,BeamWeapons;GunTurrets,1.6\Defs\ThingDefs_Buildings\Turrets_GT.xml
46,GravTech,als.gravtech,Gun_BeamRepeaterTurret,beam repeater turret,weapon,(none),,BaseWeaponTurret,,,1.6\Defs\ThingDefs_Buildings\Turrets_GT.xml
46,GravTech,als.gravtech,TrapIED_Gravcore,IED gravcore trap,building,(none),1000,TrapIEDBase,BuildingsSecurity,StandardGravtech,1.6\Defs\ThingDefs_Buildings\Turrets_GT.xml
46,GravTech,als.gravtech,GravBlastTrapSmall,,parent:EtherealThingBase,(none),,EtherealThingBase,,,1.6\Defs\ThingDefs_Buildings\Turrets_GT.xml
46,GravTech,als.gravtech,ShieldPylon_GT,shield pylon,building,(none),1400,BuildingBase,BuildingsMisc,ShieldBelt;AdvancedGravtech,1.6\Defs\ThingDefs_Buildings\UtilityPylon_GT.xml
46,GravTech,als.gravtech,CoolerPylon_GT,cooler pylon,building,(none),1300,UtilityPylon_GT,BuildingsTemperature,StandardGravtech;AirConditioning,1.6\Defs\ThingDefs_Buildings\UtilityPylon_GT.xml
46,GravTech,als.gravtech,HeaterPylon_GT,heater pylon,building,(none),1300,UtilityPylon_GT,BuildingsTemperature,StandardGravtech;AirConditioning,1.6\Defs\ThingDefs_Buildings\UtilityPylon_GT.xml
46,GravTech,als.gravtech,GravDecreasePylon_GT,gravity decrease pylon,building,(none),1300,UtilityPylon_GT,BuildingsMisc,StandardGravtech;MultiAnalyzer,1.6\Defs\ThingDefs_Buildings\UtilityPylon_GT.xml
46,GravTech,als.gravtech,GravIncreasePylon_GT,gravity increase pylon,building,(none),1300,UtilityPylon_GT,BuildingsMisc,StandardGravtech;MultiAnalyzer,1.6\Defs\ThingDefs_Buildings\UtilityPylon_GT.xml
46,GravTech,als.gravtech,EmptyAICore,empty AI persona core,item,Ultra,2000,ResourceBase,ItemsMisc,,1.6\Defs\ThingDefs_Items\EmptyAICore_GT.xml
46,GravTech,als.gravtech,Gravitonium,gravitonium,item,Ultra,12,ResourceBase,ResourcesRaw,,1.6\Defs\ThingDefs_Items\Gravitonium_GT.xml
46,GravTech,als.gravtech,Graweave,graweave,item,(none),7.5,ResourceBase,Textiles,,1.6\Defs\ThingDefs_Items\Graweave_GT.xml
46,GravTech,als.gravtech,RoughGravlitePanel,rough gravlite panel,item,(none),2,ResourceBase,ResourcesRaw,,1.6\Defs\ThingDefs_Items\RoughGravlitePanel_GT.xml
46,GravTech,als.gravtech,UnfinishedAICore,unfinished AI core,item,(none),,UnfinishedBase,Unfinished,,1.6\Defs\ThingDefs_Items\Unfinished_GT.xml
46,GravTech,als.gravtech,UnfinishedGravcore,unfinished gravcore,item,(none),,UnfinishedBase,Unfinished,,1.6\Defs\ThingDefs_Items\Unfinished_GT.xml
46,GravTech,als.gravtech,UnfinishedGravHammer,unfinished Grav hammer,item,(none),,UnfinishedBase,Unfinished,,1.6\Defs\ThingDefs_Items\Unfinished_GT.xml
46,GravTech,als.gravtech,UnfinishedGravBlaster,unfinished Grav blaster,item,(none),,UnfinishedBase,Unfinished,,1.6\Defs\ThingDefs_Items\Unfinished_GT.xml
46,GravTech,als.gravtech,UnfinishedGravRifle,unfinished Grav rifle,item,(none),,UnfinishedBase,Unfinished,,1.6\Defs\ThingDefs_Items\Unfinished_GT.xml
46,GravTech,als.gravtech,UnfinishedGravBeamCannon,unfinished Grav beam cannon,item,(none),,UnfinishedBase,Unfinished,,1.6\Defs\ThingDefs_Items\Unfinished_GT.xml
46,GravTech,als.gravtech,Apparel_GravBelt,grav shield belt,apparel,Ultra,1800,ApparelBase,ApparelUtility,,1.6\Defs\ThingDefs_Misc\Apparel_GravBelts_GT.xml
46,GravTech,als.gravtech,Apparel_GravPack,grav pack,apparel,Ultra,2300,ApparelNoQualityBase,ApparelUtility,,1.6\Defs\ThingDefs_Misc\Apparel_GravPack_GT.xml
46,GravTech,als.gravtech,ChunkSlagPlasteel_GT,plasteel slag chunk,item,(none),,ChunkBase,Chunks,,1.6\Defs\ThingDefs_Misc\ChunkSlag_GT.xml
46,GravTech,als.gravtech,GravSpine,grav spine,bodypart,Industrial,2300,BodyPartProstheticMakeableBase,BodyPartsProsthetic,Prosthetics,1.6\Defs\ThingDefs_Misc\GravBionic_GT.xml
46,GravTech,als.gravtech,GravArmor,grav armor,bodypart,Industrial,2300,BodyPartProstheticMakeableBase,BodyPartsProsthetic,Prosthetics,1.6\Defs\ThingDefs_Misc\GravBionic_GT.xml
46,GravTech,als.gravtech,GravStomach,gravcore stomach,bodypart,Industrial,2300,BodyPartProstheticMakeableBase,BodyPartsProsthetic,Prosthetics,1.6\Defs\ThingDefs_Misc\GravBionic_GT.xml
46,GravTech,als.gravtech,GravHands,grav hands,bodypart,Industrial,3600,BodyPartProstheticMakeableBase,BodyPartsProsthetic,Prosthetics,1.6\Defs\ThingDefs_Misc\GravBionic_GT.xml
46,GravTech,als.gravtech,GravBlaster,grav blaster,weapon,Ultra,3600,BaseHumanMakeableGun,WeaponsRanged,Gunsmithing,1.6\Defs\ThingDefs_Misc\Weapons\GravBlaster_GT.xml
46,GravTech,als.gravtech,Bullet_GravBlast,bullet Grav blast,projectile,(none),,BaseBullet,,,1.6\Defs\ThingDefs_Misc\Weapons\GravBlaster_GT.xml
46,GravTech,als.gravtech,Mote_GravBlaster_Charge,Mote,mote,(none),,MoteBase,,,1.6\Defs\ThingDefs_Misc\Weapons\GravBlaster_GT.xml
46,GravTech,als.gravtech,GravBeamCannon,grav beam cannon,weapon,Ultra,3500,BaseHumanMakeableGun,WeaponsRanged,Gunsmithing,1.6\Defs\ThingDefs_Misc\Weapons\GravCannon_GT.xml
46,GravTech,als.gravtech,GravBarrierProj,gravity barrier,projectile,(none),,BaseBullet,,,1.6\Defs\ThingDefs_Misc\Weapons\GravCannon_GT.xml
46,GravTech,als.gravtech,GravBarrier_GT,gravity barrier,building,(none),,,,,1.6\Defs\ThingDefs_Misc\Weapons\GravCannon_GT.xml
46,GravTech,als.gravtech,GravBarrierCentre_GT,gravity barrier,building,(none),,EtherealThingBase,,,1.6\Defs\ThingDefs_Misc\Weapons\GravCannon_GT.xml
46,GravTech,als.gravtech,Mote_GravBeamBase,Mote,mote,(none),,MoteBase,,,1.6\Defs\ThingDefs_Misc\Weapons\GravCannon_GT.xml
46,GravTech,als.gravtech,GravHammer,grav hammer,weapon,Ultra,4200,BaseWeapon,WeaponsMelee,,1.6\Defs\ThingDefs_Misc\Weapons\GravHammer_GT.xml
46,GravTech,als.gravtech,GravHammerBladelink,persona grav hammer,weapon,Ultra,5200,GravHammer,WeaponsMeleeBladelink,,1.6\Defs\ThingDefs_Misc\Weapons\GravHammer_GT.xml
46,GravTech,als.gravtech,GravRifle,grav rifle,weapon,Ultra,4800,BaseHumanMakeableGun,WeaponsRanged,Gunsmithing,1.6\Defs\ThingDefs_Misc\Weapons\GravgunRifle_GT.xml
46,GravTech,als.gravtech,Bullet_GravRifle,bullet grav rifle,projectile,(none),,BaseBullet,,,1.6\Defs\ThingDefs_Misc\Weapons\GravgunRifle_GT.xml
46,GravTech,als.gravtech,Mote_GravRifle_Aim,Mote,mote,(none),,MoteBase,,,1.6\Defs\ThingDefs_Misc\Weapons\GravgunRifle_GT.xml
46,GravTech,als.gravtech,Bullet_GravRifleDistant,distant bullet grav rifle,projectile,(none),,BaseBullet,,,1.6\Defs\ThingDefs_Misc\Weapons\GravgunRifle_GT.xml
46,GravTech,als.gravtech,Plant_HydroDevilstrand_GT,hydroponic devilstrand,plant,(none),,PlantBase,Plants,,1.6\Defs\ThingDefs_Plants\Plants_Hyd_Devilstrand_GT.xml
47,Alpha Mechs,sarg.alphamechs,AM_Mote_HellsphereCannon_Aim,Mote,mote,(none),,MoteBase,,,1.6\Mods\Biotech\Defs\Effects\Mote_Visual.xml
47,Alpha Mechs,sarg.alphamechs,AM_Mote_HellsphereCannon_Target,Mote,mote,(none),,MoteBase,,,1.6\Mods\Biotech\Defs\Effects\Mote_Visual.xml
